,Unnamed: 0,FOLDER,IN FILE,CLIP LENGTH,CHANNEL,OFFSET,DURATION,SAMPLE RATE,MANUAL ID,CONFIDENCE,CLASS NAME
38293,38293,./../all_10_species/,XC57437 - Rufous-collared Sparrow - Zonotrichia capensis.mp3,22.5698125,0,12.0,3.0,48000,Zonotrichia capensis,0.7535082101821899,Rufous-collared Sparrow
38295,38295,./../all_10_species/,XC57437 - Rufous-collared Sparrow - Zonotrichia capensis.mp3,22.5698125,0,18.0,3.0,48000,Zonotrichia capensis,0.9279220104217528,Rufous-collared Sparrow
38297,38297,./../all_10_species/,XC28173 - Scaly-breasted Woodpecker - Celeus grammicus.mp3,19.435104166666665,0,0.0,3.0,48000,Celeus grammicus,0.5014111399650574,Scaly-breasted Woodpecker
38298,38298,./../all_10_species/,XC28173 - Scaly-breasted Woodpecker - Celeus grammicus.mp3,19.435104166666665,0,3.0,3.0,48000,Celeus grammicus,0.5754151344299316,Scaly-breasted Woodpecker
38302,38302,./../all_10_species/,XC28173 - Scaly-breasted Woodpecker - Celeus grammicus.mp3,19.435104166666665,0,15.0,3.0,48000,Celeus grammicus,0.8527421355247498,Scaly-breasted Woodpecker
38304,38304,./../all_10_species/,XC117347 - White-throated Toucan - Ramphastos tucanus.mp3,248.17335416666663,0,3.0,3.0,48000,Ramphastos tucanus,0.517611026763916,White-throated Toucan
38307,38307,./../all_10_species/,XC117347 - White-throated Toucan - Ramphastos tucanus.mp3,248.17335416666663,0,12.0,3.0,48000,Ramphastos tucanus,0.914021909236908,White-throated Toucan
38308,38308,./../all_10_species/,XC117347 - White-throated Toucan - Ramphastos tucanus.mp3,248.17335416666663,0,15.0,3.0,48000,Ramphastos tucanus,0.8356322646141052,White-throated Toucan
38309,38309,./../all_10_species/,XC117347 - White-throated Toucan - Ramphastos tucanus.mp3,248.17335416666663,0,18.0,3.0,48000,Ramphastos tucanus,0.8789406418800354,White-throated Toucan
38310,38310,./../all_10_species/,XC117347 - White-throated Toucan - Ramphastos tucanus.mp3,248.17335416666663,0,21.0,3.0,48000,Ramphastos tucanus,0.9936186075210572,White-throated Toucan
38311,38311,./../all_10_species/,XC117347 - White-throated Toucan - Ramphastos tucanus.mp3,248.17335416666663,0,24.0,3.0,48000,Ramphastos tucanus,0.968626856803894,White-throated Toucan
38312,38312,./../all_10_species/,XC117347 - White-throated Toucan - Ramphastos tucanus.mp3,248.17335416666663,0,27.0,3.0,48000,Ramphastos tucanus,0.9600964188575744,White-throated Toucan
38313,38313,./../all_10_species/,XC117347 - White-throated Toucan - Ramphastos tucanus.mp3,248.17335416666663,0,30.0,3.0,48000,Ramphastos tucanus,0.9966480135917664,White-throated Toucan
38314,38314,./../all_10_species/,XC117347 - White-throated Toucan - Ramphastos tucanus.mp3,248.17335416666663,0,33.0,3.0,48000,Ramphastos tucanus,0.9940035939216614,White-throated Toucan
38315,38315,./../all_10_species/,XC117347 - White-throated Toucan - Ramphastos tucanus.mp3,248.17335416666663,0,36.0,3.0,48000,Ramphastos tucanus,0.9962278604507446,White-throated Toucan
38316,38316,./../all_10_species/,XC117347 - White-throated Toucan - Ramphastos tucanus.mp3,248.17335416666663,0,39.0,3.0,48000,Ramphastos tucanus,0.994612455368042,White-throated Toucan
38317,38317,./../all_10_species/,XC117347 - White-throated Toucan - Ramphastos tucanus.mp3,248.17335416666663,0,42.0,3.0,48000,Ramphastos tucanus,0.9976139068603516,White-throated Toucan
38318,38318,./../all_10_species/,XC117347 - White-throated Toucan - Ramphastos tucanus.mp3,248.17335416666663,0,45.0,3.0,48000,Ramphastos tucanus,0.9988515377044678,White-throated Toucan
38319,38319,./../all_10_species/,XC117347 - White-throated Toucan - Ramphastos tucanus.mp3,248.17335416666663,0,48.0,3.0,48000,Ramphastos tucanus,0.9959140419960022,White-throated Toucan
38320,38320,./../all_10_species/,XC117347 - White-throated Toucan - Ramphastos tucanus.mp3,248.17335416666663,0,51.0,3.0,48000,Ramphastos tucanus,0.9813454747200012,White-throated Toucan
38321,38321,./../all_10_species/,XC117347 - White-throated Toucan - Ramphastos tucanus.mp3,248.17335416666663,0,54.0,3.0,48000,Ramphastos tucanus,0.9728662371635436,White-throated Toucan
38322,38322,./../all_10_species/,XC117347 - White-throated Toucan - Ramphastos tucanus.mp3,248.17335416666663,0,57.0,3.0,48000,Ramphastos tucanus,0.9967792630195618,White-throated Toucan
38323,38323,./../all_10_species/,XC117347 - White-throated Toucan - Ramphastos tucanus.mp3,248.17335416666663,0,60.0,3.0,48000,Ramphastos tucanus,0.9977228045463562,White-throated Toucan
38324,38324,./../all_10_species/,XC117347 - White-throated Toucan - Ramphastos tucanus.mp3,248.17335416666663,0,63.0,3.0,48000,Ramphastos tucanus,0.9960522055625916,White-throated Toucan
38325,38325,./../all_10_species/,XC117347 - White-throated Toucan - Ramphastos tucanus.mp3,248.17335416666663,0,66.0,3.0,48000,Ramphastos tucanus,0.9955291152000428,White-throated Toucan
38326,38326,./../all_10_species/,XC117347 - White-throated Toucan - Ramphastos tucanus.mp3,248.17335416666663,0,69.0,3.0,48000,Ramphastos tucanus,0.9980619549751282,White-throated Toucan
38327,38327,./../all_10_species/,XC117347 - White-throated Toucan - Ramphastos tucanus.mp3,248.17335416666663,0,72.0,3.0,48000,Ramphastos tucanus,0.9980288147926332,White-throated Toucan
38328,38328,./../all_10_species/,XC117347 - White-throated Toucan - Ramphastos tucanus.mp3,248.17335416666663,0,75.0,3.0,48000,Ramphastos tucanus,0.9902419447898864,White-throated Toucan
38329,38329,./../all_10_species/,XC117347 - White-throated Toucan - Ramphastos tucanus.mp3,248.17335416666663,0,78.0,3.0,48000,Ramphastos tucanus,0.9940720200538636,White-throated Toucan
38330,38330,./../all_10_species/,XC117347 - White-throated Toucan - Ramphastos tucanus.mp3,248.17335416666663,0,81.0,3.0,48000,Ramphastos tucanus,0.9924584031105042,White-throated Toucan
38331,38331,./../all_10_species/,XC117347 - White-throated Toucan - Ramphastos tucanus.mp3,248.17335416666663,0,84.0,3.0,48000,Ramphastos tucanus,0.9960899949073792,White-throated Toucan
38332,38332,./../all_10_species/,XC117347 - White-throated Toucan - Ramphastos tucanus.mp3,248.17335416666663,0,87.0,3.0,48000,Ramphastos tucanus,0.9794482588768004,White-throated Toucan
38333,38333,./../all_10_species/,XC117347 - White-throated Toucan - Ramphastos tucanus.mp3,248.17335416666663,0,90.0,3.0,48000,Ramphastos tucanus,0.996448278427124,White-throated Toucan
38334,38334,./../all_10_species/,XC117347 - White-throated Toucan - Ramphastos tucanus.mp3,248.17335416666663,0,93.0,3.0,48000,Ramphastos tucanus,0.9990737438201904,White-throated Toucan
38335,38335,./../all_10_species/,XC117347 - White-throated Toucan - Ramphastos tucanus.mp3,248.17335416666663,0,96.0,3.0,48000,Ramphastos tucanus,0.995640754699707,White-throated Toucan
38336,38336,./../all_10_species/,XC117347 - White-throated Toucan - Ramphastos tucanus.mp3,248.17335416666663,0,99.0,3.0,48000,Ramphastos tucanus,0.998522698879242,White-throated Toucan
38337,38337,./../all_10_species/,XC117347 - White-throated Toucan - Ramphastos tucanus.mp3,248.17335416666663,0,102.0,3.0,48000,Ramphastos tucanus,0.9938231706619264,White-throated Toucan
38338,38338,./../all_10_species/,XC117347 - White-throated Toucan - Ramphastos tucanus.mp3,248.17335416666663,0,105.0,3.0,48000,Ramphastos tucanus,0.7198442220687866,White-throated Toucan
38340,38340,./../all_10_species/,XC117347 - White-throated Toucan - Ramphastos tucanus.mp3,248.17335416666663,0,111.0,3.0,48000,Ramphastos tucanus,0.9879353046417236,White-throated Toucan
38341,38341,./../all_10_species/,XC117347 - White-throated Toucan - Ramphastos tucanus.mp3,248.17335416666663,0,114.0,3.0,48000,Ramphastos tucanus,0.9939712882041932,White-throated Toucan
38342,38342,./../all_10_species/,XC117347 - White-throated Toucan - Ramphastos tucanus.mp3,248.17335416666663,0,117.0,3.0,48000,Ramphastos tucanus,0.9945782423019408,White-throated Toucan
38343,38343,./../all_10_species/,XC117347 - White-throated Toucan - Ramphastos tucanus.mp3,248.17335416666663,0,120.0,3.0,48000,Ramphastos tucanus,0.9986451268196106,White-throated Toucan
38344,38344,./../all_10_species/,XC117347 - White-throated Toucan - Ramphastos tucanus.mp3,248.17335416666663,0,123.0,3.0,48000,Ramphastos tucanus,0.9987015724182128,White-throated Toucan
38346,38346,./../all_10_species/,XC117347 - White-throated Toucan - Ramphastos tucanus.mp3,248.17335416666663,0,129.0,3.0,48000,Ramphastos tucanus,0.995610773563385,White-throated Toucan
38347,38347,./../all_10_species/,XC117347 - White-throated Toucan - Ramphastos tucanus.mp3,248.17335416666663,0,132.0,3.0,48000,Ramphastos tucanus,0.99971204996109,White-throated Toucan
38348,38348,./../all_10_species/,XC117347 - White-throated Toucan - Ramphastos tucanus.mp3,248.17335416666663,0,135.0,3.0,48000,Ramphastos tucanus,0.9987336993217468,White-throated Toucan
38349,38349,./../all_10_species/,XC117347 - White-throated Toucan - Ramphastos tucanus.mp3,248.17335416666663,0,138.0,3.0,48000,Ramphastos tucanus,0.9877241849899292,White-throated Toucan
38350,38350,./../all_10_species/,XC117347 - White-throated Toucan - Ramphastos tucanus.mp3,248.17335416666663,0,141.0,3.0,48000,Ramphastos tucanus,0.9980021119117736,White-throated Toucan
38351,38351,./../all_10_species/,XC117347 - White-throated Toucan - Ramphastos tucanus.mp3,248.17335416666663,0,144.0,3.0,48000,Ramphastos tucanus,0.8585568070411682,White-throated Toucan
38352,38352,./../all_10_species/,XC117347 - White-throated Toucan - Ramphastos tucanus.mp3,248.17335416666663,0,147.0,3.0,48000,Ramphastos tucanus,0.996660590171814,White-throated Toucan
38353,38353,./../all_10_species/,XC117347 - White-throated Toucan - Ramphastos tucanus.mp3,248.17335416666663,0,150.0,3.0,48000,Ramphastos tucanus,0.9686275124549866,White-throated Toucan
38354,38354,./../all_10_species/,XC117347 - White-throated Toucan - Ramphastos tucanus.mp3,248.17335416666663,0,153.0,3.0,48000,Ramphastos tucanus,0.9927431344985962,White-throated Toucan
38355,38355,./../all_10_species/,XC117347 - White-throated Toucan - Ramphastos tucanus.mp3,248.17335416666663,0,156.0,3.0,48000,Ramphastos tucanus,0.9901940226554872,White-throated Toucan
38356,38356,./../all_10_species/,XC117347 - White-throated Toucan - Ramphastos tucanus.mp3,248.17335416666663,0,159.0,3.0,48000,Ramphastos tucanus,0.9973980188369752,White-throated Toucan
38357,38357,./../all_10_species/,XC117347 - White-throated Toucan - Ramphastos tucanus.mp3,248.17335416666663,0,162.0,3.0,48000,Ramphastos tucanus,0.9604845643043518,White-throated Toucan
38358,38358,./../all_10_species/,XC117347 - White-throated Toucan - Ramphastos tucanus.mp3,248.17335416666663,0,165.0,3.0,48000,Ramphastos tucanus,0.987648606300354,White-throated Toucan
38359,38359,./../all_10_species/,XC117347 - White-throated Toucan - Ramphastos tucanus.mp3,248.17335416666663,0,168.0,3.0,48000,Ramphastos tucanus,0.9969475865364076,White-throated Toucan
38360,38360,./../all_10_species/,XC117347 - White-throated Toucan - Ramphastos tucanus.mp3,248.17335416666663,0,171.0,3.0,48000,Ramphastos tucanus,0.9982243180274964,White-throated Toucan
38361,38361,./../all_10_species/,XC117347 - White-throated Toucan - Ramphastos tucanus.mp3,248.17335416666663,0,174.0,3.0,48000,Ramphastos tucanus,0.9987866282463074,White-throated Toucan
38362,38362,./../all_10_species/,XC117347 - White-throated Toucan - Ramphastos tucanus.mp3,248.17335416666663,0,177.0,3.0,48000,Ramphastos tucanus,0.9930710196495056,White-throated Toucan
38363,38363,./../all_10_species/,XC117347 - White-throated Toucan - Ramphastos tucanus.mp3,248.17335416666663,0,180.0,3.0,48000,Ramphastos tucanus,0.995020627975464,White-throated Toucan
38364,38364,./../all_10_species/,XC117347 - White-throated Toucan - Ramphastos tucanus.mp3,248.17335416666663,0,183.0,3.0,48000,Ramphastos tucanus,0.9968056678771972,White-throated Toucan
38365,38365,./../all_10_species/,XC117347 - White-throated Toucan - Ramphastos tucanus.mp3,248.17335416666663,0,186.0,3.0,48000,Ramphastos tucanus,0.9966523051261902,White-throated Toucan
38366,38366,./../all_10_species/,XC117347 - White-throated Toucan - Ramphastos tucanus.mp3,248.17335416666663,0,189.0,3.0,48000,Ramphastos tucanus,0.9976209998130798,White-throated Toucan
38367,38367,./../all_10_species/,XC117347 - White-throated Toucan - Ramphastos tucanus.mp3,248.17335416666663,0,192.0,3.0,48000,Ramphastos tucanus,0.9954676628112792,White-throated Toucan
38368,38368,./../all_10_species/,XC117347 - White-throated Toucan - Ramphastos tucanus.mp3,248.17335416666663,0,195.0,3.0,48000,Ramphastos tucanus,0.9943791031837464,White-throated Toucan
38369,38369,./../all_10_species/,XC117347 - White-throated Toucan - Ramphastos tucanus.mp3,248.17335416666663,0,198.0,3.0,48000,Ramphastos tucanus,0.9985328912734984,White-throated Toucan
38370,38370,./../all_10_species/,XC117347 - White-throated Toucan - Ramphastos tucanus.mp3,248.17335416666663,0,201.0,3.0,48000,Ramphastos tucanus,0.98649799823761,White-throated Toucan
38371,38371,./../all_10_species/,XC117347 - White-throated Toucan - Ramphastos tucanus.mp3,248.17335416666663,0,204.0,3.0,48000,Ramphastos tucanus,0.9988780617713928,White-throated Toucan
38372,38372,./../all_10_species/,XC117347 - White-throated Toucan - Ramphastos tucanus.mp3,248.17335416666663,0,207.0,3.0,48000,Ramphastos tucanus,0.9665083289146424,White-throated Toucan
38373,38373,./../all_10_species/,XC117347 - White-throated Toucan - Ramphastos tucanus.mp3,248.17335416666663,0,210.0,3.0,48000,Ramphastos tucanus,0.9938784241676332,White-throated Toucan
38374,38374,./../all_10_species/,XC117347 - White-throated Toucan - Ramphastos tucanus.mp3,248.17335416666663,0,213.0,3.0,48000,Ramphastos tucanus,0.9969659447669984,White-throated Toucan
38375,38375,./../all_10_species/,XC117347 - White-throated Toucan - Ramphastos tucanus.mp3,248.17335416666663,0,216.0,3.0,48000,Ramphastos tucanus,0.9926508069038392,White-throated Toucan
38376,38376,./../all_10_species/,XC117347 - White-throated Toucan - Ramphastos tucanus.mp3,248.17335416666663,0,219.0,3.0,48000,Ramphastos tucanus,0.9986146688461304,White-throated Toucan
38377,38377,./../all_10_species/,XC117347 - White-throated Toucan - Ramphastos tucanus.mp3,248.17335416666663,0,222.0,3.0,48000,Ramphastos tucanus,0.9656702876091005,White-throated Toucan
38379,38379,./../all_10_species/,XC117347 - White-throated Toucan - Ramphastos tucanus.mp3,248.17335416666663,0,228.0,3.0,48000,Ramphastos tucanus,0.9335196018218994,White-throated Toucan
38386,38386,./../all_10_species/,XC275640 - Blue-grey Tanager - Thraupis episcopus quaesita.mp3,16.666125,0,0.0,3.0,48000,Thraupis episcopus,0.833236038684845,Blue-grey Tanager
38389,38389,./../all_10_species/,XC275640 - Blue-grey Tanager - Thraupis episcopus quaesita.mp3,16.666125,0,9.0,3.0,48000,Thraupis episcopus,0.8712189793586731,Blue-grey Tanager
38401,38401,./../all_10_species/,XC264492 - Green-backed Trogon - Trogon viridis viridis.mp3,20.192666666666668,0,9.0,3.0,48000,Trogon viridis,0.591339647769928,Green-backed Trogon
38406,38406,./../all_10_species/,XC589631 - Rufous-collared Sparrow - Zonotrichia capensis.mp3,14.210625,0,3.0,3.0,48000,Zonotrichia capensis,0.5179646611213684,Rufous-collared Sparrow
38408,38408,./../all_10_species/,XC589631 - Rufous-collared Sparrow - Zonotrichia capensis.mp3,14.210625,0,9.0,3.0,48000,Zonotrichia capensis,0.7743603587150574,Rufous-collared Sparrow
38410,38410,./../all_10_species/,XC301004 - Rufous-collared Sparrow - Zonotrichia capensis.mp3,14.856979166666669,0,0.0,3.0,48000,Zonotrichia capensis,0.9666414260864258,Rufous-collared Sparrow
38411,38411,./../all_10_species/,XC301004 - Rufous-collared Sparrow - Zonotrichia capensis.mp3,14.856979166666669,0,3.0,3.0,48000,Zonotrichia capensis,0.9702529311180116,Rufous-collared Sparrow
38412,38412,./../all_10_species/,XC301004 - Rufous-collared Sparrow - Zonotrichia capensis.mp3,14.856979166666669,0,6.0,3.0,48000,Zonotrichia capensis,0.9309678673744202,Rufous-collared Sparrow
38413,38413,./../all_10_species/,XC301004 - Rufous-collared Sparrow - Zonotrichia capensis.mp3,14.856979166666669,0,9.0,3.0,48000,Zonotrichia capensis,0.9128758907318116,Rufous-collared Sparrow
38415,38415,./../all_10_species/,XC85466 - Green-backed Trogon - Trogon viridis.mp3,37.564083333333336,0,0.0,3.0,48000,Trogon viridis,0.5293543338775635,Green-backed Trogon
38421,38421,./../all_10_species/,XC85466 - Green-backed Trogon - Trogon viridis.mp3,37.564083333333336,0,18.0,3.0,48000,Trogon viridis,0.770294725894928,Green-backed Trogon
38422,38422,./../all_10_species/,XC85466 - Green-backed Trogon - Trogon viridis.mp3,37.564083333333336,0,21.0,3.0,48000,Trogon viridis,0.8876398801803589,Green-backed Trogon
38426,38426,./../all_10_species/,XC85466 - Green-backed Trogon - Trogon viridis.mp3,37.564083333333336,0,33.0,3.0,48000,Trogon viridis,0.9160022735595704,Green-backed Trogon
38427,38427,./../all_10_species/,XC85466 - Green-backed Trogon - Trogon viridis.mp3,37.564083333333336,0,36.0,3.0,48000,Trogon viridis,0.7555955052375793,Green-backed Trogon
38441,38441,./../all_10_species/,XC46139 - Pale-breasted Thrush - Turdus leucomelas.mp3,30.7226875,0,3.0,3.0,48000,Turdus leucomelas,0.9806095957756042,Pale-breasted Thrush
38442,38442,./../all_10_species/,XC46139 - Pale-breasted Thrush - Turdus leucomelas.mp3,30.7226875,0,6.0,3.0,48000,Turdus leucomelas,0.8279579281806946,Pale-breasted Thrush
38444,38444,./../all_10_species/,XC46139 - Pale-breasted Thrush - Turdus leucomelas.mp3,30.7226875,0,12.0,3.0,48000,Turdus leucomelas,0.9972195625305176,Pale-breasted Thrush
38445,38445,./../all_10_species/,XC46139 - Pale-breasted Thrush - Turdus leucomelas.mp3,30.7226875,0,15.0,3.0,48000,Turdus leucomelas,0.8650223612785339,Pale-breasted Thrush
38446,38446,./../all_10_species/,XC46139 - Pale-breasted Thrush - Turdus leucomelas.mp3,30.7226875,0,18.0,3.0,48000,Turdus leucomelas,0.8719931244850159,Pale-breasted Thrush
38447,38447,./../all_10_species/,XC46139 - Pale-breasted Thrush - Turdus leucomelas.mp3,30.7226875,0,21.0,3.0,48000,Turdus leucomelas,0.9970002770423888,Pale-breasted Thrush
