,Filename,Selection,View,Channel,Begin Time (s),End Time (s),Low Freq (Hz),High Freq (Hz),Species Code,Common Name,Confidence
537,Lipaugus-vociferans-163595,6,Spectrogram 1,1,3.0,6.0,150,12000,scrpih1,Screaming Piha,0.9989
3389,Lipaugus-vociferans-487954,36,Spectrogram 1,1,192.0,195.0,150,12000,scrpih1,Screaming Piha,0.9989
2443,Lipaugus-vociferans-421081,17,Spectrogram 1,1,9.0,12.0,150,12000,scrpih1,Screaming Piha,0.9989
1107,Lipaugus-vociferans-225287,3,Spectrogram 1,1,15.0,18.0,150,12000,scrpih1,Screaming Piha,0.9989
3524,Lipaugus-vociferans-511110,8,Spectrogram 1,1,27.0,30.0,150,12000,scrpih1,Screaming Piha,0.9989
1201,Lipaugus-vociferans-247091,3,Spectrogram 1,1,15.0,18.0,150,12000,scrpih1,Screaming Piha,0.9989
3295,Lipaugus-vociferans-471375,12,Spectrogram 1,1,33.0,36.0,150,12000,scrpih1,Screaming Piha,0.9989
1203,Lipaugus-vociferans-247091,5,Spectrogram 1,1,21.0,24.0,150,12000,scrpih1,Screaming Piha,0.9989
2806,Lipaugus-vociferans-436779,41,Spectrogram 1,1,69.0,72.0,150,12000,scrpih1,Screaming Piha,0.9989
761,Lipaugus-vociferans-200334,1,Spectrogram 1,1,0,3.0,150,12000,scrpih1,Screaming Piha,0.9989
4929,Lipaugus-vociferans-81846,2,Spectrogram 1,1,12.0,15.0,150,12000,scrpih1,Screaming Piha,0.9989
2765,Lipaugus-vociferans-436397,57,Spectrogram 1,1,96.0,99.0,150,12000,scrpih1,Screaming Piha,0.9989
2613,Lipaugus-vociferans-431391,20,Spectrogram 1,1,36.0,39.0,150,12000,scrpih1,Screaming Piha,0.9989
2662,Lipaugus-vociferans-431965,14,Spectrogram 1,1,36.0,39.0,150,12000,scrpih1,Screaming Piha,0.9989
563,Lipaugus-vociferans-165764,1,Spectrogram 1,1,0,3.0,150,12000,scrpih1,Screaming Piha,0.9989
2946,Lipaugus-vociferans-442394,7,Spectrogram 1,1,114.0,117.0,150,12000,scrpih1,Screaming Piha,0.9989
2894,Lipaugus-vociferans-442393,27,Spectrogram 1,1,162.0,165.0,150,12000,scrpih1,Screaming Piha,0.9988
2785,Lipaugus-vociferans-436779,20,Spectrogram 1,1,21.0,24.0,150,12000,scrpih1,Screaming Piha,0.9988
779,Lipaugus-vociferans-200334,19,Spectrogram 1,1,57.0,60.0,150,12000,scrpih1,Screaming Piha,0.9988
4877,Lipaugus-vociferans-81844,7,Spectrogram 1,1,21.0,24.0,150,12000,scrpih1,Screaming Piha,0.9988
2858,Lipaugus-vociferans-440626,19,Spectrogram 1,1,42.0,45.0,150,12000,scrpih1,Screaming Piha,0.9988
3077,Lipaugus-vociferans-443978,85,Spectrogram 1,1,99.0,102.0,150,12000,scrpih1,Screaming Piha,0.9988
4342,Lipaugus-vociferans-544895,21,Spectrogram 1,1,6.0,9.0,150,12000,scrpih1,Screaming Piha,0.9988
2776,Lipaugus-vociferans-436779,11,Spectrogram 1,1,12.0,15.0,150,12000,scrpih1,Screaming Piha,0.9988
3701,Lipaugus-vociferans-519394,12,Spectrogram 1,1,33.0,36.0,150,12000,scrpih1,Screaming Piha,0.9988
2912,Lipaugus-vociferans-442393,45,Spectrogram 1,1,30.0,33.0,150,12000,scrpih1,Screaming Piha,0.9988
2980,Lipaugus-vociferans-442394,41,Spectrogram 1,1,63.0,66.0,150,12000,scrpih1,Screaming Piha,0.9988
3350,Lipaugus-vociferans-483303,3,Spectrogram 1,1,9.0,12.0,150,12000,scrpih1,Screaming Piha,0.9988
2497,Lipaugus-vociferans-427546,46,Spectrogram 1,1,78.0,81.0,150,12000,scrpih1,Screaming Piha,0.9988
4482,Lipaugus-vociferans-6225,4,Spectrogram 1,1,21.0,24.0,150,12000,scrpih1,Screaming Piha,0.9988
2840,Lipaugus-vociferans-440626,1,Spectrogram 1,1,0,3.0,150,12000,scrpih1,Screaming Piha,0.9988
2876,Lipaugus-vociferans-442393,9,Spectrogram 1,1,114.0,117.0,150,12000,scrpih1,Screaming Piha,0.9988
3241,Lipaugus-vociferans-471086,11,Spectrogram 1,1,3.0,6.0,150,12000,scrpih1,Screaming Piha,0.9988
5007,Lipaugus-vociferans-88597,2,Spectrogram 1,1,12.0,15.0,150,12000,scrpih1,Screaming Piha,0.9987
2942,Lipaugus-vociferans-442394,3,Spectrogram 1,1,102.0,105.0,150,12000,scrpih1,Screaming Piha,0.9987
4686,Lipaugus-vociferans-73777,18,Spectrogram 1,1,54.0,57.0,150,12000,scrpih1,Screaming Piha,0.9987
2865,Lipaugus-vociferans-440626,26,Spectrogram 1,1,6.0,9.0,150,12000,scrpih1,Screaming Piha,0.9987
2070,Lipaugus-vociferans-387512,3,Spectrogram 1,1,15.0,18.0,150,12000,scrpih1,Screaming Piha,0.9987
4714,Lipaugus-vociferans-73778,11,Spectrogram 1,1,30.0,33.0,150,12000,scrpih1,Screaming Piha,0.9987
746,Lipaugus-vociferans-200333,2,Spectrogram 1,1,12.0,15.0,150,12000,scrpih1,Screaming Piha,0.9987
2402,Lipaugus-vociferans-404600,24,Spectrogram 1,1,45.0,48.0,150,12000,scrpih1,Screaming Piha,0.9987
745,Lipaugus-vociferans-200333,1,Spectrogram 1,1,0,3.0,150,12000,scrpih1,Screaming Piha,0.9987
1321,Lipaugus-vociferans-249587,46,Spectrogram 1,1,51.0,54.0,150,12000,scrpih1,Screaming Piha,0.9987
4559,Lipaugus-vociferans-65113,16,Spectrogram 1,1,51.0,54.0,150,12000,scrpih1,Screaming Piha,0.9987
2603,Lipaugus-vociferans-431391,10,Spectrogram 1,1,21.0,24.0,150,12000,scrpih1,Screaming Piha,0.9987
4561,Lipaugus-vociferans-65113,18,Spectrogram 1,1,9.0,12.0,150,12000,scrpih1,Screaming Piha,0.9987
2972,Lipaugus-vociferans-442394,33,Spectrogram 1,1,42.0,45.0,150,12000,scrpih1,Screaming Piha,0.9987
2766,Lipaugus-vociferans-436779,1,Spectrogram 1,1,0,3.0,150,12000,scrpih1,Screaming Piha,0.9987
4942,Lipaugus-vociferans-81846,15,Spectrogram 1,1,45.0,48.0,150,12000,scrpih1,Screaming Piha,0.9986
2618,Lipaugus-vociferans-431391,25,Spectrogram 1,1,9.0,12.0,150,12000,scrpih1,Screaming Piha,0.9986
4720,Lipaugus-vociferans-73778,17,Spectrogram 1,1,48.0,51.0,150,12000,scrpih1,Screaming Piha,0.9986
61,Lipaugus-vociferans-104074,2,Spectrogram 1,1,12.0,15.0,150,12000,scrpih1,Screaming Piha,0.9986
2001,Lipaugus-vociferans-357225,55,Spectrogram 1,1,39.0,42.0,150,12000,scrpih1,Screaming Piha,0.9986
736,Lipaugus-vociferans-200332,19,Spectrogram 1,1,45.0,48.0,150,12000,scrpih1,Screaming Piha,0.9986
710,Lipaugus-vociferans-200330,11,Spectrogram 1,1,33.0,36.0,150,12000,scrpih1,Screaming Piha,0.9986
2920,Lipaugus-vociferans-442393,53,Spectrogram 1,1,54.0,57.0,150,12000,scrpih1,Screaming Piha,0.9986
3520,Lipaugus-vociferans-511110,4,Spectrogram 1,1,18.0,21.0,150,12000,scrpih1,Screaming Piha,0.9986
262,Lipaugus-vociferans-123333,30,Spectrogram 1,1,81.0,84.0,150,12000,scrpih1,Screaming Piha,0.9986
4935,Lipaugus-vociferans-81846,8,Spectrogram 1,1,3.0,6.0,150,12000,scrpih1,Screaming Piha,0.9986
4673,Lipaugus-vociferans-73777,5,Spectrogram 1,1,21.0,24.0,150,12000,scrpih1,Screaming Piha,0.9986
261,Lipaugus-vociferans-123333,29,Spectrogram 1,1,78.0,81.0,150,12000,scrpih1,Screaming Piha,0.9986
2774,Lipaugus-vociferans-436779,9,Spectrogram 1,1,114.0,117.0,150,12000,scrpih1,Screaming Piha,0.9986
2985,Lipaugus-vociferans-442394,46,Spectrogram 1,1,78.0,81.0,150,12000,scrpih1,Screaming Piha,0.9986
665,Lipaugus-vociferans-194728,1,Spectrogram 1,1,0,3.0,150,12000,scrpih1,Screaming Piha,0.9985
2311,Lipaugus-vociferans-396043,6,Spectrogram 1,1,27.0,30.0,150,12000,scrpih1,Screaming Piha,0.9985
301,Lipaugus-vociferans-129727,18,Spectrogram 1,1,144.0,147.0,150,12000,scrpih1,Screaming Piha,0.9985
2784,Lipaugus-vociferans-436779,19,Spectrogram 1,1,18.0,21.0,150,12000,scrpih1,Screaming Piha,0.9985
533,Lipaugus-vociferans-163595,2,Spectrogram 1,1,15.0,18.0,150,12000,scrpih1,Screaming Piha,0.9985
480,Lipaugus-vociferans-145550,11,Spectrogram 1,1,3.0,6.0,150,12000,scrpih1,Screaming Piha,0.9985
4379,Lipaugus-vociferans-59336,6,Spectrogram 1,1,24.0,27.0,150,12000,scrpih1,Screaming Piha,0.9985
4384,Lipaugus-vociferans-59336,11,Spectrogram 1,1,3.0,6.0,150,12000,scrpih1,Screaming Piha,0.9985
1259,Lipaugus-vociferans-249181,22,Spectrogram 1,1,6.0,9.0,150,12000,scrpih1,Screaming Piha,0.9985
249,Lipaugus-vociferans-123333,17,Spectrogram 1,1,45.0,48.0,150,12000,scrpih1,Screaming Piha,0.9985
3581,Lipaugus-vociferans-512307,11,Spectrogram 1,1,39.0,42.0,150,12000,scrpih1,Screaming Piha,0.9985
4658,Lipaugus-vociferans-72670,2,Spectrogram 1,1,12.0,15.0,150,12000,scrpih1,Screaming Piha,0.9985
4484,Lipaugus-vociferans-6225,6,Spectrogram 1,1,3.0,6.0,150,12000,scrpih1,Screaming Piha,0.9985
2888,Lipaugus-vociferans-442393,21,Spectrogram 1,1,147.0,150.0,150,12000,scrpih1,Screaming Piha,0.9985
4936,Lipaugus-vociferans-81846,9,Spectrogram 1,1,30.0,33.0,150,12000,scrpih1,Screaming Piha,0.9985
4485,Lipaugus-vociferans-6225,7,Spectrogram 1,1,30.0,33.0,150,12000,scrpih1,Screaming Piha,0.9985
4705,Lipaugus-vociferans-73778,2,Spectrogram 1,1,15.0,18.0,150,12000,scrpih1,Screaming Piha,0.9985
1084,Lipaugus-vociferans-225175,1,Spectrogram 1,1,0,3.0,150,12000,scrpih1,Screaming Piha,0.9985
866,Lipaugus-vociferans-216569,5,Spectrogram 1,1,21.0,24.0,150,12000,scrpih1,Screaming Piha,0.9985
3552,Lipaugus-vociferans-511111,18,Spectrogram 1,1,54.0,57.0,150,12000,scrpih1,Screaming Piha,0.9985
2860,Lipaugus-vociferans-440626,21,Spectrogram 1,1,48.0,51.0,150,12000,scrpih1,Screaming Piha,0.9985
1944,Lipaugus-vociferans-357224,19,Spectrogram 1,1,48.0,51.0,150,12000,scrpih1,Screaming Piha,0.9985
3577,Lipaugus-vociferans-512307,7,Spectrogram 1,1,3.0,6.0,150,12000,scrpih1,Screaming Piha,0.9984
4480,Lipaugus-vociferans-6225,2,Spectrogram 1,1,12.0,15.0,150,12000,scrpih1,Screaming Piha,0.9984
728,Lipaugus-vociferans-200332,11,Spectrogram 1,1,3.0,6.0,150,12000,scrpih1,Screaming Piha,0.9984
4928,Lipaugus-vociferans-81846,1,Spectrogram 1,1,0,3.0,150,12000,scrpih1,Screaming Piha,0.9984
4481,Lipaugus-vociferans-6225,3,Spectrogram 1,1,18.0,21.0,150,12000,scrpih1,Screaming Piha,0.9984
525,Lipaugus-vociferans-152497,3,Spectrogram 1,1,6.0,9.0,150,12000,scrpih1,Screaming Piha,0.9984
2943,Lipaugus-vociferans-442394,4,Spectrogram 1,1,105.0,108.0,150,12000,scrpih1,Screaming Piha,0.9984
1281,Lipaugus-vociferans-249587,6,Spectrogram 1,1,114.0,117.0,150,12000,scrpih1,Screaming Piha,0.9984
1144,Lipaugus-vociferans-22989,9,Spectrogram 1,1,24.0,27.0,150,12000,scrpih1,Screaming Piha,0.9984
3858,Lipaugus-vociferans-520935,8,Spectrogram 1,1,24.0,27.0,150,12000,scrpih1,Screaming Piha,0.9984
2960,Lipaugus-vociferans-442394,21,Spectrogram 1,1,156.0,159.0,150,12000,scrpih1,Screaming Piha,0.9984
2060,Lipaugus-vociferans-38482,25,Spectrogram 1,1,63.0,66.0,150,12000,scrpih1,Screaming Piha,0.9984
47,Lipaugus-vociferans-102838,1,Spectrogram 1,1,0,3.0,150,12000,scrpih1,Screaming Piha,0.9984
2979,Lipaugus-vociferans-442394,40,Spectrogram 1,1,60.0,63.0,150,12000,scrpih1,Screaming Piha,0.9984
2919,Lipaugus-vociferans-442393,52,Spectrogram 1,1,51.0,54.0,150,12000,scrpih1,Screaming Piha,0.9984
4829,Lipaugus-vociferans-8075,4,Spectrogram 1,1,21.0,24.0,150,12000,scrpih1,Screaming Piha,0.9984
2363,Lipaugus-vociferans-401390,4,Spectrogram 1,1,18.0,21.0,150,12000,scrpih1,Screaming Piha,0.9984
1216,Lipaugus-vociferans-247092,10,Spectrogram 1,1,33.0,36.0,150,12000,scrpih1,Screaming Piha,0.9983
2951,Lipaugus-vociferans-442394,12,Spectrogram 1,1,126.0,129.0,150,12000,scrpih1,Screaming Piha,0.9983
4280,Lipaugus-vociferans-542536,2,Spectrogram 1,1,15.0,18.0,150,12000,scrpih1,Screaming Piha,0.9983
148,Lipaugus-vociferans-107992,2,Spectrogram 1,1,3.0,6.0,150,12000,scrpih1,Screaming Piha,0.9983
2720,Lipaugus-vociferans-436397,12,Spectrogram 1,1,12.0,15.0,150,12000,scrpih1,Screaming Piha,0.9983
167,Lipaugus-vociferans-112819,8,Spectrogram 1,1,3.0,6.0,150,12000,scrpih1,Screaming Piha,0.9983
2984,Lipaugus-vociferans-442394,45,Spectrogram 1,1,75.0,78.0,150,12000,scrpih1,Screaming Piha,0.9983
1189,Lipaugus-vociferans-2432,1,Spectrogram 1,1,0,3.0,150,12000,scrpih1,Screaming Piha,0.9983
2961,Lipaugus-vociferans-442394,22,Spectrogram 1,1,159.0,162.0,150,12000,scrpih1,Screaming Piha,0.9983
1813,Lipaugus-vociferans-332894,9,Spectrogram 1,1,30.0,33.0,150,12000,scrpih1,Screaming Piha,0.9983
3209,Lipaugus-vociferans-466203,7,Spectrogram 1,1,3.0,6.0,150,12000,scrpih1,Screaming Piha,0.9983
1122,Lipaugus-vociferans-225289,10,Spectrogram 1,1,33.0,36.0,150,12000,scrpih1,Screaming Piha,0.9983
4369,Lipaugus-vociferans-56138,7,Spectrogram 1,1,3.0,6.0,150,12000,scrpih1,Screaming Piha,0.9982
274,Lipaugus-vociferans-123334,6,Spectrogram 1,1,21.0,24.0,150,12000,scrpih1,Screaming Piha,0.9982
1306,Lipaugus-vociferans-249587,31,Spectrogram 1,1,192.0,195.0,150,12000,scrpih1,Screaming Piha,0.9982
4976,Lipaugus-vociferans-83477,15,Spectrogram 1,1,54.0,57.0,150,12000,scrpih1,Screaming Piha,0.9982
5045,Lipaugus-vociferans-88597,40,Spectrogram 1,1,72.0,75.0,150,12000,scrpih1,Screaming Piha,0.9982
1807,Lipaugus-vociferans-332894,3,Spectrogram 1,1,15.0,18.0,150,12000,scrpih1,Screaming Piha,0.9982
858,Lipaugus-vociferans-216568,10,Spectrogram 1,1,3.0,6.0,150,12000,scrpih1,Screaming Piha,0.9982
2071,Lipaugus-vociferans-387512,4,Spectrogram 1,1,18.0,21.0,150,12000,scrpih1,Screaming Piha,0.9982
72,Lipaugus-vociferans-10517,1,Spectrogram 1,1,0,3.0,150,12000,scrpih1,Screaming Piha,0.9982
863,Lipaugus-vociferans-216569,2,Spectrogram 1,1,12.0,15.0,150,12000,scrpih1,Screaming Piha,0.9982
397,Lipaugus-vociferans-130373,7,Spectrogram 1,1,24.0,27.0,150,12000,scrpih1,Screaming Piha,0.9982
2738,Lipaugus-vociferans-436397,30,Spectrogram 1,1,45.0,48.0,150,12000,scrpih1,Screaming Piha,0.9981
1697,Lipaugus-vociferans-325462,35,Spectrogram 1,1,90.0,93.0,150,12000,scrpih1,Screaming Piha,0.9981
558,Lipaugus-vociferans-163803,5,Spectrogram 1,1,21.0,24.0,150,12000,scrpih1,Screaming Piha,0.9981
2366,Lipaugus-vociferans-401390,7,Spectrogram 1,1,27.0,30.0,150,12000,scrpih1,Screaming Piha,0.9981
1313,Lipaugus-vociferans-249587,38,Spectrogram 1,1,27.0,30.0,150,12000,scrpih1,Screaming Piha,0.9981
4552,Lipaugus-vociferans-65113,9,Spectrogram 1,1,30.0,33.0,150,12000,scrpih1,Screaming Piha,0.9981
896,Lipaugus-vociferans-225157,7,Spectrogram 1,1,24.0,27.0,150,12000,scrpih1,Screaming Piha,0.9981
82,Lipaugus-vociferans-10517,11,Spectrogram 1,1,30.0,33.0,150,12000,scrpih1,Screaming Piha,0.9981
2358,Lipaugus-vociferans-401389,9,Spectrogram 1,1,6.0,9.0,150,12000,scrpih1,Screaming Piha,0.9981
1906,Lipaugus-vociferans-346015,24,Spectrogram 1,1,6.0,9.0,150,12000,scrpih1,Screaming Piha,0.9981
2708,Lipaugus-vociferans-435917,2,Spectrogram 1,1,3.0,6.0,150,12000,scrpih1,Screaming Piha,0.9981
4798,Lipaugus-vociferans-76028,11,Spectrogram 1,1,3.0,6.0,150,12000,scrpih1,Screaming Piha,0.9981
2841,Lipaugus-vociferans-440626,2,Spectrogram 1,1,12.0,15.0,150,12000,scrpih1,Screaming Piha,0.9981
712,Lipaugus-vociferans-200330,13,Spectrogram 1,1,39.0,42.0,150,12000,scrpih1,Screaming Piha,0.9981
3001,Lipaugus-vociferans-443978,9,Spectrogram 1,1,12.0,15.0,150,12000,scrpih1,Screaming Piha,0.9981
4911,Lipaugus-vociferans-81845,20,Spectrogram 1,1,6.0,9.0,150,12000,scrpih1,Screaming Piha,0.9981
3063,Lipaugus-vociferans-443978,71,Spectrogram 1,1,60.0,63.0,150,12000,scrpih1,Screaming Piha,0.9980
3528,Lipaugus-vociferans-511110,12,Spectrogram 1,1,36.0,39.0,150,12000,scrpih1,Screaming Piha,0.9980
3518,Lipaugus-vociferans-511110,2,Spectrogram 1,1,12.0,15.0,150,12000,scrpih1,Screaming Piha,0.9980
222,Lipaugus-vociferans-12100,1,Spectrogram 1,1,0,3.0,150,12000,scrpih1,Screaming Piha,0.9980
4479,Lipaugus-vociferans-6225,1,Spectrogram 1,1,0,3.0,150,12000,scrpih1,Screaming Piha,0.9980
69,Lipaugus-vociferans-104074,10,Spectrogram 1,1,30.0,33.0,150,12000,scrpih1,Screaming Piha,0.9980
4820,Lipaugus-vociferans-76028,33,Spectrogram 1,1,81.0,84.0,150,12000,scrpih1,Screaming Piha,0.9980
1137,Lipaugus-vociferans-22989,2,Spectrogram 1,1,12.0,15.0,150,12000,scrpih1,Screaming Piha,0.9980
767,Lipaugus-vociferans-200334,7,Spectrogram 1,1,27.0,30.0,150,12000,scrpih1,Screaming Piha,0.9980
4924,Lipaugus-vociferans-81845,33,Spectrogram 1,1,87.0,90.0,150,12000,scrpih1,Screaming Piha,0.9980
2917,Lipaugus-vociferans-442393,50,Spectrogram 1,1,45.0,48.0,150,12000,scrpih1,Screaming Piha,0.9980
700,Lipaugus-vociferans-200330,1,Spectrogram 1,1,0,3.0,150,12000,scrpih1,Screaming Piha,0.9980
4834,Lipaugus-vociferans-8075,9,Spectrogram 1,1,6.0,9.0,150,12000,scrpih1,Screaming Piha,0.9980
4978,Lipaugus-vociferans-83477,17,Spectrogram 1,1,60.0,63.0,150,12000,scrpih1,Screaming Piha,0.9980
4343,Lipaugus-vociferans-544895,22,Spectrogram 1,1,60.0,63.0,150,12000,scrpih1,Screaming Piha,0.9979
2981,Lipaugus-vociferans-442394,42,Spectrogram 1,1,66.0,69.0,150,12000,scrpih1,Screaming Piha,0.9979
2963,Lipaugus-vociferans-442394,24,Spectrogram 1,1,18.0,21.0,150,12000,scrpih1,Screaming Piha,0.9979
2805,Lipaugus-vociferans-436779,40,Spectrogram 1,1,66.0,69.0,150,12000,scrpih1,Screaming Piha,0.9979
2968,Lipaugus-vociferans-442394,29,Spectrogram 1,1,30.0,33.0,150,12000,scrpih1,Screaming Piha,0.9979
1470,Lipaugus-vociferans-272411,9,Spectrogram 1,1,24.0,27.0,150,12000,scrpih1,Screaming Piha,0.9979
5057,Lipaugus-vociferans-9585,1,Spectrogram 1,1,0,3.0,150,12000,scrpih1,Screaming Piha,0.9979
859,Lipaugus-vociferans-216568,11,Spectrogram 1,1,30.0,33.0,150,12000,scrpih1,Screaming Piha,0.9979
2987,Lipaugus-vociferans-442394,48,Spectrogram 1,1,84.0,87.0,150,12000,scrpih1,Screaming Piha,0.9979
1309,Lipaugus-vociferans-249587,34,Spectrogram 1,1,198.0,201.0,150,12000,scrpih1,Screaming Piha,0.9979
1277,Lipaugus-vociferans-249587,2,Spectrogram 1,1,102.0,105.0,150,12000,scrpih1,Screaming Piha,0.9979
4703,Lipaugus-vociferans-73777,35,Spectrogram 1,1,9.0,12.0,150,12000,scrpih1,Screaming Piha,0.9979
2915,Lipaugus-vociferans-442393,48,Spectrogram 1,1,39.0,42.0,150,12000,scrpih1,Screaming Piha,0.9979
906,Lipaugus-vociferans-225158,1,Spectrogram 1,1,0,3.0,150,12000,scrpih1,Screaming Piha,0.9979
933,Lipaugus-vociferans-225158,28,Spectrogram 1,1,60.0,63.0,150,12000,scrpih1,Screaming Piha,0.9979
4591,Lipaugus-vociferans-68570,7,Spectrogram 1,1,111.0,114.0,150,12000,whltyr1,White-lored Tyrannulet,0.9979
987,Lipaugus-vociferans-225160,9,Spectrogram 1,1,27.0,30.0,150,12000,scrpih1,Screaming Piha,0.9979
4669,Lipaugus-vociferans-73777,1,Spectrogram 1,1,0,3.0,150,12000,scrpih1,Screaming Piha,0.9979
3069,Lipaugus-vociferans-443978,77,Spectrogram 1,1,78.0,81.0,150,12000,scrpih1,Screaming Piha,0.9979
2949,Lipaugus-vociferans-442394,10,Spectrogram 1,1,120.0,123.0,150,12000,scrpih1,Screaming Piha,0.9979
4934,Lipaugus-vociferans-81846,7,Spectrogram 1,1,27.0,30.0,150,12000,scrpih1,Screaming Piha,0.9978
3469,Lipaugus-vociferans-4945,9,Spectrogram 1,1,9.0,12.0,150,12000,scrpih1,Screaming Piha,0.9978
2924,Lipaugus-vociferans-442393,57,Spectrogram 1,1,63.0,66.0,150,12000,scrpih1,Screaming Piha,0.9978
4972,Lipaugus-vociferans-83477,11,Spectrogram 1,1,36.0,39.0,150,12000,scrpih1,Screaming Piha,0.9978
3582,Lipaugus-vociferans-512307,12,Spectrogram 1,1,6.0,9.0,150,12000,scrpih1,Screaming Piha,0.9978
2369,Lipaugus-vociferans-401390,10,Spectrogram 1,1,33.0,36.0,150,12000,scrpih1,Screaming Piha,0.9978
3465,Lipaugus-vociferans-4945,5,Spectrogram 1,1,21.0,24.0,150,12000,scrpih1,Screaming Piha,0.9978
3575,Lipaugus-vociferans-512307,5,Spectrogram 1,1,21.0,24.0,150,12000,scrpih1,Screaming Piha,0.9978
4367,Lipaugus-vociferans-56138,5,Spectrogram 1,1,24.0,27.0,150,12000,scrpih1,Screaming Piha,0.9978
1827,Lipaugus-vociferans-332895,6,Spectrogram 1,1,21.0,24.0,150,12000,scrpih1,Screaming Piha,0.9978
2969,Lipaugus-vociferans-442394,30,Spectrogram 1,1,33.0,36.0,150,12000,scrpih1,Screaming Piha,0.9978
4040,Lipaugus-vociferans-525378,16,Spectrogram 1,1,39.0,42.0,150,12000,scrpih1,Screaming Piha,0.9978
4683,Lipaugus-vociferans-73777,15,Spectrogram 1,1,45.0,48.0,150,12000,scrpih1,Screaming Piha,0.9978
2795,Lipaugus-vociferans-436779,30,Spectrogram 1,1,48.0,51.0,150,12000,scrpih1,Screaming Piha,0.9978
2577,Lipaugus-vociferans-430738,1,Spectrogram 1,1,0,3.0,150,12000,scrpih1,Screaming Piha,0.9978
213,Lipaugus-vociferans-119570,3,Spectrogram 1,1,15.0,18.0,150,12000,scrpih1,Screaming Piha,0.9978
4551,Lipaugus-vociferans-65113,8,Spectrogram 1,1,3.0,6.0,150,12000,scrpih1,Screaming Piha,0.9978
742,Lipaugus-vociferans-200332,25,Spectrogram 1,1,54.0,57.0,150,12000,scrpih1,Screaming Piha,0.9978
4961,Lipaugus-vociferans-81846,34,Spectrogram 1,1,96.0,99.0,150,12000,scrpih1,Screaming Piha,0.9978
2374,Lipaugus-vociferans-40356,2,Spectrogram 1,1,12.0,15.0,150,12000,scrpih1,Screaming Piha,0.9977
1583,Lipaugus-vociferans-29421,9,Spectrogram 1,1,30.0,33.0,150,12000,scrpih1,Screaming Piha,0.9977
438,Lipaugus-vociferans-131124,27,Spectrogram 1,1,51.0,54.0,150,12000,scrpih1,Screaming Piha,0.9977
4892,Lipaugus-vociferans-81845,1,Spectrogram 1,1,0,3.0,150,12000,scrpih1,Screaming Piha,0.9977
3694,Lipaugus-vociferans-519394,5,Spectrogram 1,1,21.0,24.0,150,12000,scrpih1,Screaming Piha,0.9977
1891,Lipaugus-vociferans-346015,9,Spectrogram 1,1,27.0,30.0,150,12000,scrpih1,Screaming Piha,0.9977
2956,Lipaugus-vociferans-442394,17,Spectrogram 1,1,147.0,150.0,150,12000,scrpih1,Screaming Piha,0.9977
798,Lipaugus-vociferans-200336,1,Spectrogram 1,1,0,3.0,150,12000,scrpih1,Screaming Piha,0.9977
2498,Lipaugus-vociferans-427546,47,Spectrogram 1,1,81.0,84.0,150,12000,scrpih1,Screaming Piha,0.9977
547,Lipaugus-vociferans-163802,3,Spectrogram 1,1,15.0,18.0,150,12000,scrpih1,Screaming Piha,0.9977
1386,Lipaugus-vociferans-259073,1,Spectrogram 1,1,0,3.0,150,12000,scrpih1,Screaming Piha,0.9977
4931,Lipaugus-vociferans-81846,4,Spectrogram 1,1,18.0,21.0,150,12000,scrpih1,Screaming Piha,0.9977
4693,Lipaugus-vociferans-73777,25,Spectrogram 1,1,6.0,9.0,150,12000,scrpih1,Screaming Piha,0.9977
3003,Lipaugus-vociferans-443978,11,Spectrogram 1,1,123.0,126.0,150,12000,scrpih1,Screaming Piha,0.9977
821,Lipaugus-vociferans-201536,4,Spectrogram 1,1,18.0,21.0,150,12000,scrpih1,Screaming Piha,0.9977
1946,Lipaugus-vociferans-357224,21,Spectrogram 1,1,9.0,12.0,150,12000,scrpih1,Screaming Piha,0.9977
2908,Lipaugus-vociferans-442393,41,Spectrogram 1,1,21.0,24.0,150,12000,scrpih1,Screaming Piha,0.9977
1278,Lipaugus-vociferans-249587,3,Spectrogram 1,1,105.0,108.0,150,12000,scrpih1,Screaming Piha,0.9976
860,Lipaugus-vociferans-216568,12,Spectrogram 1,1,33.0,36.0,150,12000,scrpih1,Screaming Piha,0.9976
4664,Lipaugus-vociferans-72670,8,Spectrogram 1,1,3.0,6.0,150,12000,scrpih1,Screaming Piha,0.9976
100,Lipaugus-vociferans-10518,9,Spectrogram 1,1,3.0,6.0,150,12000,scrpih1,Screaming Piha,0.9976
2816,Lipaugus-vociferans-436779,51,Spectrogram 1,1,9.0,12.0,150,12000,scrpih1,Screaming Piha,0.9976
2937,Lipaugus-vociferans-442393,70,Spectrogram 1,1,93.0,96.0,150,12000,scrpih1,Screaming Piha,0.9976
990,Lipaugus-vociferans-225160,12,Spectrogram 1,1,6.0,9.0,150,12000,scrpih1,Screaming Piha,0.9976
3455,Lipaugus-vociferans-493157,8,Spectrogram 1,1,3.0,6.0,150,12000,scrpih1,Screaming Piha,0.9976
3504,Lipaugus-vociferans-504274,3,Spectrogram 1,1,6.0,9.0,150,12000,scrpih1,Screaming Piha,0.9976
2543,Lipaugus-vociferans-42953,1,Spectrogram 1,1,0,3.0,150,12000,scrpih1,Screaming Piha,0.9976
1331,Lipaugus-vociferans-249587,56,Spectrogram 1,1,84.0,87.0,150,12000,scrpih1,Screaming Piha,0.9976
