FOLDER,IN FILE,CLIP LENGTH,CHANNEL,OFFSET,DURATION,SAMPLE RATE,MANUAL ID,CONFIDENCE
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Myiozetetes-similis-56169.wav,155.01455782312925,1,42.0,3.0,48000,Social Flycatcher,0.9993
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Myiozetetes-similis-56169.wav,155.01455782312925,1,45.0,3.0,48000,Social Flycatcher,0.9992
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Myiozetetes-similis-56169.wav,155.01455782312925,1,45.0,3.0,48000,Gray-capped Flycatcher,0.1001
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Myiozetetes-similis-56169.wav,155.01455782312925,1,48.0,3.0,48000,Social Flycatcher,0.9253
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Myiozetetes-similis-56169.wav,155.01455782312925,1,51.0,3.0,48000,Social Flycatcher,0.7227
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Myiozetetes-similis-56169.wav,155.01455782312925,1,51.0,3.0,48000,Gray-capped Flycatcher,0.2076
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Myiozetetes-similis-56169.wav,155.01455782312925,1,54.0,3.0,48000,Social Flycatcher,0.9996
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Myiozetetes-similis-56169.wav,155.01455782312925,1,54.0,3.0,48000,Gray-capped Flycatcher,0.1119
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Myiozetetes-similis-56169.wav,155.01455782312925,1,57.0,3.0,48000,Social Flycatcher,0.9938
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Myiozetetes-similis-56169.wav,155.01455782312925,1,60.0,3.0,48000,Social Flycatcher,0.9883
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Myiozetetes-similis-56169.wav,155.01455782312925,1,60.0,3.0,48000,Cobalt-winged Parakeet,0.3097
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Myiozetetes-similis-56169.wav,155.01455782312925,1,63.0,3.0,48000,Social Flycatcher,0.9998
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Myrmoborus-leucophrys-14503.wav,21.608798185941044,1,0.0,3.0,48000,White-browed Antbird,0.9908
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Myrmoborus-leucophrys-14503.wav,21.608798185941044,1,3.0,3.0,48000,White-browed Antbird,0.9162
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Myrmoborus-leucophrys-14503.wav,21.608798185941044,1,6.0,3.0,48000,White-browed Antbird,0.9937
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Myrmoborus-leucophrys-153125.wav,132.83709750566894,1,0.0,3.0,48000,Peruvian Warbling-Antbird,0.6917
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Myrmoborus-leucophrys-153125.wav,132.83709750566894,1,0.0,3.0,48000,White-browed Antbird,0.3748
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Myrmoborus-leucophrys-153125.wav,132.83709750566894,1,3.0,3.0,48000,White-browed Antbird,0.9999
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Myrmoborus-leucophrys-153125.wav,132.83709750566894,1,6.0,3.0,48000,White-browed Antbird,0.9981
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Myrmoborus-leucophrys-153125.wav,132.83709750566894,1,9.0,3.0,48000,Pygmy Antwren,0.9543
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Myrmoborus-leucophrys-153125.wav,132.83709750566894,1,12.0,3.0,48000,Pygmy Antwren,0.7561
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Myrmoborus-leucophrys-153125.wav,132.83709750566894,1,15.0,3.0,48000,Gray-crowned Flycatcher,0.3611
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Myrmoborus-leucophrys-153125.wav,132.83709750566894,1,18.0,3.0,48000,Pygmy Antwren,0.7712
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Myrmoborus-leucophrys-153125.wav,132.83709750566894,1,21.0,3.0,48000,White-browed Antbird,0.9238
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Myrmoborus-leucophrys-153125.wav,132.83709750566894,1,24.0,3.0,48000,White-browed Antbird,0.8552
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Myrmoborus-leucophrys-153125.wav,132.83709750566894,1,27.0,3.0,48000,Pygmy Antwren,0.379
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Myrmoborus-leucophrys-153125.wav,132.83709750566894,1,27.0,3.0,48000,White-flanked Antwren,0.1044
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Myrmoborus-leucophrys-153125.wav,132.83709750566894,1,33.0,3.0,48000,White-browed Antbird,0.9888
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Myrmoborus-leucophrys-153125.wav,132.83709750566894,1,36.0,3.0,48000,White-browed Antbird,0.9957
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Myrmoborus-leucophrys-153125.wav,132.83709750566894,1,39.0,3.0,48000,White-browed Antbird,0.9954
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Myrmoborus-leucophrys-153125.wav,132.83709750566894,1,42.0,3.0,48000,Rufous-tailed Jacamar,0.2312
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Myrmoborus-leucophrys-153125.wav,132.83709750566894,1,42.0,3.0,48000,Paradise Jacamar,0.1207
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Myrmoborus-leucophrys-153125.wav,132.83709750566894,1,45.0,3.0,48000,Pygmy Antwren,0.9086
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Myrmoborus-leucophrys-153125.wav,132.83709750566894,1,48.0,3.0,48000,Gray-crowned Flycatcher,0.2617
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Myrmoborus-leucophrys-153125.wav,132.83709750566894,1,48.0,3.0,48000,Yellow-margined Flycatcher,0.236
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Myrmoborus-leucophrys-153125.wav,132.83709750566894,1,48.0,3.0,48000,Hutton's Vireo,0.156
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Myrmoborus-leucophrys-153125.wav,132.83709750566894,1,54.0,3.0,48000,White-browed Antbird,0.998
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Myrmoborus-leucophrys-153125.wav,132.83709750566894,1,57.0,3.0,48000,White-browed Antbird,0.414
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Myrmoborus-leucophrys-226383.wav,29.967981859410433,1,0.0,3.0,48000,White-browed Antbird,0.9999
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Myrmoborus-leucophrys-226383.wav,29.967981859410433,1,3.0,3.0,48000,Pectoral Sparrow,0.9913
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Myrmoborus-leucophrys-226383.wav,29.967981859410433,1,6.0,3.0,48000,White-browed Antbird,0.9946
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Myrmoborus-leucophrys-226383.wav,29.967981859410433,1,9.0,3.0,48000,White-browed Antbird,0.9955
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Myrmophylax-atrothorax-226283.wav,94.04081632653062,1,0.0,3.0,48000,Black-throated Antbird,0.9996
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Myrmophylax-atrothorax-226283.wav,94.04081632653062,1,3.0,3.0,48000,Black-throated Antbird,0.9996
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Myrmophylax-atrothorax-226283.wav,94.04081632653062,1,6.0,3.0,48000,Great Antshrike,0.9743
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Myrmophylax-atrothorax-226283.wav,94.04081632653062,1,9.0,3.0,48000,Black-throated Antbird,0.9995
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Myrmophylax-atrothorax-226283.wav,94.04081632653062,1,12.0,3.0,48000,Black-throated Antbird,0.9997
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Myrmophylax-atrothorax-226283.wav,94.04081632653062,1,15.0,3.0,48000,Blue-crowned Trogon,0.6286
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Myrmophylax-atrothorax-226283.wav,94.04081632653062,1,18.0,3.0,48000,Black-throated Antbird,0.9992
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Myrmophylax-atrothorax-226283.wav,94.04081632653062,1,21.0,3.0,48000,Black-throated Antbird,0.9998
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Myrmophylax-atrothorax-226283.wav,94.04081632653062,1,27.0,3.0,48000,Black-throated Antbird,0.9998
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Myrmophylax-atrothorax-226283.wav,94.04081632653062,1,30.0,3.0,48000,Black-throated Antbird,0.9973
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Myrmophylax-atrothorax-226283.wav,94.04081632653062,1,36.0,3.0,48000,Dot-winged Antwren,0.1072
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Myrmophylax-atrothorax-226283.wav,94.04081632653062,1,39.0,3.0,48000,Black-throated Antbird,0.9998
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Myrmophylax-atrothorax-22995.wav,25.077551020408162,1,0.0,3.0,48000,Black-throated Antbird,0.7282
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Myrmophylax-atrothorax-22995.wav,25.077551020408162,1,3.0,3.0,48000,Black-throated Antbird,0.995
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Myrmophylax-atrothorax-22995.wav,25.077551020408162,1,6.0,3.0,48000,Black-throated Antbird,0.9903
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Myrmophylax-atrothorax-63698.wav,14.733061224489797,1,0.0,3.0,48000,Black-throated Antbird,0.9937
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Myrmophylax-atrothorax-63698.wav,14.733061224489797,1,3.0,3.0,48000,Black-throated Antbird,0.9913
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Myrmotherula-axillaris-187780.wav,31.84453514739229,1,0.0,3.0,48000,White-flanked Antwren,0.9731
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Myrmotherula-axillaris-187780.wav,31.84453514739229,1,3.0,3.0,48000,White-flanked Antwren,0.8055
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Myrmotherula-axillaris-187780.wav,31.84453514739229,1,6.0,3.0,48000,White-flanked Antwren,0.9466
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Myrmotherula-axillaris-187780.wav,31.84453514739229,1,9.0,3.0,48000,White-flanked Antwren,0.8131
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Myrmotherula-axillaris-270835.wav,57.88879818594104,1,0.0,3.0,48000,White-flanked Antwren,0.9998
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Myrmotherula-axillaris-270835.wav,57.88879818594104,1,3.0,3.0,48000,White-flanked Antwren,0.9996
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Myrmotherula-axillaris-270835.wav,57.88879818594104,1,6.0,3.0,48000,Black-throated Trogon,0.2064
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Myrmotherula-axillaris-270835.wav,57.88879818594104,1,15.0,3.0,48000,White-flanked Antwren,0.9921
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Myrmotherula-axillaris-270835.wav,57.88879818594104,1,18.0,3.0,48000,White-flanked Antwren,0.2538
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Myrmotherula-axillaris-270835.wav,57.88879818594104,1,18.0,3.0,48000,Grayish Mourner,0.1836
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Myrmotherula-axillaris-270835.wav,57.88879818594104,1,21.0,3.0,48000,White-flanked Antwren,0.9938
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Myrmotherula-brachyura-270838.wav,80.40739229024943,1,0.0,3.0,48000,Pygmy Antwren,0.9991
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Myrmotherula-brachyura-270838.wav,80.40739229024943,1,3.0,3.0,48000,Pygmy Antwren,0.9949
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Myrmotherula-brachyura-270838.wav,80.40739229024943,1,6.0,3.0,48000,White-throated Toucan,0.8061
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Myrmotherula-brachyura-270838.wav,80.40739229024943,1,6.0,3.0,48000,Yellow-browed Tody-Flycatcher,0.4809
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Myrmotherula-brachyura-270838.wav,80.40739229024943,1,6.0,3.0,48000,Yellow-margined Flycatcher,0.1239
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Myrmotherula-brachyura-270838.wav,80.40739229024943,1,9.0,3.0,48000,Yellow-browed Tody-Flycatcher,0.3238
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Myrmotherula-brachyura-270838.wav,80.40739229024943,1,12.0,3.0,48000,Pygmy Antwren,0.8358
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Myrmotherula-brachyura-270838.wav,80.40739229024943,1,15.0,3.0,48000,Yellow-browed Tody-Flycatcher,0.3444
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Myrmotherula-brachyura-270838.wav,80.40739229024943,1,18.0,3.0,48000,Yellow-browed Tody-Flycatcher,0.8863
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Myrmotherula-brachyura-270838.wav,80.40739229024943,1,21.0,3.0,48000,Pygmy Antwren,0.9473
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Myrmotherula-brachyura-270838.wav,80.40739229024943,1,21.0,3.0,48000,Dusky-capped Greenlet,0.4272
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Myrmotherula-brachyura-270838.wav,80.40739229024943,1,24.0,3.0,48000,Gray-crowned Flycatcher,0.877
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Myrmotherula-brachyura-270838.wav,80.40739229024943,1,24.0,3.0,48000,Pygmy Antwren,0.8219
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Myrmotherula-brachyura-270838.wav,80.40739229024943,1,27.0,3.0,48000,Gray-crowned Flycatcher,0.1579
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Myrmotherula-brachyura-270838.wav,80.40739229024943,1,30.0,3.0,48000,Gray-crowned Flycatcher,0.5375
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Myrmotherula-brachyura-270838.wav,80.40739229024943,1,33.0,3.0,48000,Pygmy Antwren,0.9869
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Myrmotherula-brachyura-394449.wav,30.13859410430839,1,0.0,3.0,48000,Pygmy Antwren,0.9849
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Myrmotherula-brachyura-394449.wav,30.13859410430839,1,0.0,3.0,48000,Cinereous Antshrike,0.3146
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Myrmotherula-brachyura-394449.wav,30.13859410430839,1,0.0,3.0,48000,Rufous Whistler,0.2151
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Myrmotherula-brachyura-394449.wav,30.13859410430839,1,3.0,3.0,48000,Pygmy Antwren,0.9261
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Myrmotherula-brachyura-394449.wav,30.13859410430839,1,3.0,3.0,48000,Rufous Whistler,0.7111
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Myrmotherula-brachyura-394449.wav,30.13859410430839,1,6.0,3.0,48000,Pygmy Antwren,0.9805
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Myrmotherula-brachyura-394449.wav,30.13859410430839,1,6.0,3.0,48000,Cinereous Antshrike,0.1348
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Myrmotherula-brachyura-394449.wav,30.13859410430839,1,9.0,3.0,48000,Pygmy Antwren,0.9786
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Myrmotherula-brachyura-394449.wav,30.13859410430839,1,9.0,3.0,48000,Cinereous Antshrike,0.1629
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Myrmotherula-brachyura-423727.wav,105.5869387755102,1,0.0,3.0,48000,Pygmy Antwren,0.9986
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Myrmotherula-brachyura-423727.wav,105.5869387755102,1,3.0,3.0,48000,White-browed Antbird,0.1644
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Myrmotherula-brachyura-423727.wav,105.5869387755102,1,6.0,3.0,48000,Pygmy Antwren,0.2918
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Myrmotherula-brachyura-423727.wav,105.5869387755102,1,6.0,3.0,48000,Equatorial Antpitta,0.1571
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Myrmotherula-brachyura-423727.wav,105.5869387755102,1,9.0,3.0,48000,Orange-billed Sparrow,0.8756
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Myrmotherula-brachyura-423727.wav,105.5869387755102,1,9.0,3.0,48000,White-chinned Sapphire,0.1306
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Myrmotherula-brachyura-423727.wav,105.5869387755102,1,12.0,3.0,48000,Pygmy Antwren,0.9997
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Myrmotherula-brachyura-423727.wav,105.5869387755102,1,15.0,3.0,48000,Pygmy Antwren,0.9999
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Myrmotherula-brachyura-423727.wav,105.5869387755102,1,18.0,3.0,48000,Rufous-bellied Euphonia,0.2151
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Myrmotherula-brachyura-423727.wav,105.5869387755102,1,21.0,3.0,48000,Pygmy Antwren,0.9558
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Myrmotherula-brachyura-423727.wav,105.5869387755102,1,24.0,3.0,48000,Pygmy Antwren,0.9974
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Myrmotherula-brachyura-423727.wav,105.5869387755102,1,27.0,3.0,48000,Rufous-bellied Euphonia,0.7219
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Myrmotherula-brachyura-423727.wav,105.5869387755102,1,27.0,3.0,48000,Dusky-headed Parakeet,0.3854
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Myrmotherula-brachyura-423727.wav,105.5869387755102,1,27.0,3.0,48000,Grayish Mourner,0.1056
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Myrmotherula-brachyura-423727.wav,105.5869387755102,1,27.0,3.0,48000,Cream-colored Woodpecker,0.1032
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Myrmotherula-brachyura-423727.wav,105.5869387755102,1,30.0,3.0,48000,Pygmy Antwren,0.9642
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Myrmotherula-brachyura-423727.wav,105.5869387755102,1,30.0,3.0,48000,Straight-billed Woodcreeper,0.1506
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Myrmotherula-brachyura-423727.wav,105.5869387755102,1,33.0,3.0,48000,Pygmy Antwren,0.9878
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Myrmotherula-brachyura-423727.wav,105.5869387755102,1,33.0,3.0,48000,Dusky-headed Parakeet,0.3339
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Myrmotherula-brachyura-423727.wav,105.5869387755102,1,36.0,3.0,48000,Dusky-headed Parakeet,0.875
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Myrmotherula-brachyura-423727.wav,105.5869387755102,1,39.0,3.0,48000,Dusky-headed Parakeet,0.8898
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Myrmotherula-brachyura-423727.wav,105.5869387755102,1,45.0,3.0,48000,Pygmy Antwren,0.9985
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Myrmotherula-brachyura-88177.wav,210.57183673469387,1,0.0,3.0,48000,Pygmy Antwren,0.9978
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Myrmotherula-brachyura-88177.wav,210.57183673469387,1,3.0,3.0,48000,Pygmy Antwren,0.9988
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Myrmotherula-brachyura-88177.wav,210.57183673469387,1,9.0,3.0,48000,Barred Forest-Falcon,0.4088
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Myrmotherula-brachyura-88177.wav,210.57183673469387,1,12.0,3.0,48000,Pygmy Antwren,0.9999
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Myrmotherula-brachyura-88177.wav,210.57183673469387,1,15.0,3.0,48000,Pygmy Antwren,0.9999
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Myrmotherula-brachyura-88177.wav,210.57183673469387,1,33.0,3.0,48000,Pygmy Antwren,0.9999
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Myrmotherula-brachyura-88177.wav,210.57183673469387,1,36.0,3.0,48000,Pygmy Antwren,0.9978
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Myrmotherula-brachyura-88177.wav,210.57183673469387,1,45.0,3.0,48000,Screaming Piha,0.1585
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Myrmotherula-brachyura-88177.wav,210.57183673469387,1,45.0,3.0,48000,Spix's Guan,0.156
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Myrmotherula-brachyura-88177.wav,210.57183673469387,1,48.0,3.0,48000,Olivaceous Woodcreeper,0.1889
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Myrmotherula-brachyura-88177.wav,210.57183673469387,1,48.0,3.0,48000,Pygmy Antwren,0.1754
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Myrmotherula-brachyura-88177.wav,210.57183673469387,1,51.0,3.0,48000,Pygmy Antwren,0.2185
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Myrmotherula-brachyura-88177.wav,210.57183673469387,1,51.0,3.0,48000,Cinereous Antshrike,0.2169
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Myrmotherula-brachyura-88177.wav,210.57183673469387,1,51.0,3.0,48000,Mountain Bluebird,0.1301
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Myrmotherula-brachyura-88177.wav,210.57183673469387,1,54.0,3.0,48000,Cinereous Antshrike,0.5374
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Myrmotherula-brachyura-88177.wav,210.57183673469387,1,54.0,3.0,48000,Pygmy Antwren,0.4386
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Myrmotherula-brachyura-88177.wav,210.57183673469387,1,54.0,3.0,48000,Peruvian Warbling-Antbird,0.1684
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Myrmotherula-brachyura-88177.wav,210.57183673469387,1,54.0,3.0,48000,Dot-winged Antwren,0.1368
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Myrmotherula-brachyura-88177.wav,210.57183673469387,1,57.0,3.0,48000,Dot-winged Antwren,0.3545
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Myrmotherula-brachyura-88177.wav,210.57183673469387,1,57.0,3.0,48000,Pygmy Antwren,0.2001
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Myrmotherula-brachyura-88177.wav,210.57183673469387,1,57.0,3.0,48000,Cinereous Antshrike,0.1333
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Myrmotherula-brachyura-88177.wav,210.57183673469387,1,60.0,3.0,48000,Gray Antwren,0.2102
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Myrmotherula-brachyura-88177.wav,210.57183673469387,1,60.0,3.0,48000,Yellow-crowned Tyrannulet,0.2054
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Myrmotherula-brachyura-88177.wav,210.57183673469387,1,60.0,3.0,48000,Cinereous Antshrike,0.1869
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Myrmotherula-brachyura-88177.wav,210.57183673469387,1,63.0,3.0,48000,Paradise Jacamar,0.4737
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Myrmotherula-brachyura-88177.wav,210.57183673469387,1,66.0,3.0,48000,Paradise Jacamar,0.9334
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Myrmotherula-brachyura-88177.wav,210.57183673469387,1,66.0,3.0,48000,Pygmy Antwren,0.2374
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Myrmotherula-brachyura-88177.wav,210.57183673469387,1,66.0,3.0,48000,Yellow-crowned Tyrannulet,0.1162
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Myrmotherula-brachyura-88177.wav,210.57183673469387,1,69.0,3.0,48000,Pygmy Antwren,0.1665
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Myrmotherula-brachyura-88177.wav,210.57183673469387,1,72.0,3.0,48000,Great Jacamar,0.1152
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Myrmotherula-brachyura-88177.wav,210.57183673469387,1,75.0,3.0,48000,Pygmy Antwren,0.9976
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Myrmotherula-brachyura-88177.wav,210.57183673469387,1,75.0,3.0,48000,Olivaceous Woodcreeper,0.7987
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Myrmotherula-brachyura-88177.wav,210.57183673469387,1,78.0,3.0,48000,Pygmy Antwren,0.9999
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Myrmotherula-brachyura-88177.wav,210.57183673469387,1,81.0,3.0,48000,Asian Koel,0.1755
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Myrmotherula-brachyura-88177.wav,210.57183673469387,1,81.0,3.0,48000,Great Jacamar,0.1173
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Myrmotherula-brachyura-88177.wav,210.57183673469387,1,84.0,3.0,48000,Great Jacamar,0.1547
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Myrmotherula-brachyura-88177.wav,210.57183673469387,1,87.0,3.0,48000,Pygmy Antwren,0.3162
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Myrmotherula-brachyura-88177.wav,210.57183673469387,1,90.0,3.0,48000,Pygmy Antwren,0.9963
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Myrmotherula-menetriesii-213313.wav,56.68571428571428,1,0.0,3.0,48000,Silvered Antbird,0.1058
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Myrmotherula-menetriesii-213313.wav,56.68571428571428,1,3.0,3.0,48000,Gray Antwren,0.6705
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Myrmotherula-menetriesii-213313.wav,56.68571428571428,1,6.0,3.0,48000,Gray Antwren,0.9346
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Myrmotherula-menetriesii-213313.wav,56.68571428571428,1,9.0,3.0,48000,Gray Antwren,0.625
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Myrmotherula-menetriesii-213313.wav,56.68571428571428,1,9.0,3.0,48000,Great Antshrike,0.3788
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Myrmotherula-menetriesii-213313.wav,56.68571428571428,1,9.0,3.0,48000,Blue-crowned Trogon,0.1637
../passive-acoustic-biodiversity/BirdnetEmbeddings/data/,Myrmotherula-menetriesii-213313.wav,56.68571428571428,1,12.0,3.0,48000,Blue-crowned Trogon,0.2379
